,id,sex,Tribe,Genus,Species,sub-species,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Perimeter,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,genotype,phenotype,sex-phenotype
1385,75,m,Heliconiinae,Heliconius,numata,tarapotensis,1118459.0,1786.0445,1850,110.2087,1366495245650,1812463919352290,2550525387979890176,0.59748,0.63491,0.66425,4780.1387,d,Ant,g,Heliconiinae,821.1856,894.0,-28.7357,234736114941.0,135821910819515.0,8.49953946535856e+16,0.51244,0.55392,0.5873,,,
1386,75,m,Heliconiinae,Heliconius,numata,tarapotensis,785665.0,1190.2299,1185,-16.8567,353207492625,295922406409851,265719458259708000,0.56582,0.60944,0.64354,3738.3456,,,,,,,,,,,,,,,,
1387,75,m,Heliconiinae,Heliconius,numata,tarapotensis,742662.0,1142.3372,1204,-30.6595,355884239693,300404771036793,271236353769156000,0.57495,0.61425,0.64567,3642.4045,,,,,,,,,,,,,,,,
1388,75,m,Heliconiinae,Heliconius,numata,tarapotensis,1116103.0,1785.7099,1849,105.1491,1361335107740,1804249777679600,2536790139900270080,0.5973,0.63474,0.66406,4795.026,,,,,,,,,,,,,,,,
1389,75,m,Heliconiinae,Heliconius,numata,tarapotensis,1120269.0,1783.3593,1842,121.6192,1351268475608,1783424368383870,2497805735114480128,0.59624,0.6339,0.66339,4805.6361,,,,,,,,,,,,,,,,
1390,75,m,Heliconiinae,Heliconius,numata,tarapotensis,742261.0,1142.4806,1205,-33.5523,355558792939,300123525924697,270995312235207008,0.57437,0.61366,0.64508,3656.7649,,,,,,,,,,,,,,,,
1391,75,m,Heliconiinae,Heliconius,numata,tarapotensis,785086.0,1189.5941,1185,-6.0133,357813558631,301110558305453,271521510372732992,0.56971,0.61313,0.64715,3786.6715,,,,,,,,,,,,,,,,
1392,76,m,Heliconiinae,Heliconius,numata,tarapotensis,1081053.0,1743.7114,1802,139.135,1242079575165,1602220310128520,2194881946169359872,0.59483,0.63271,0.66242,4666.7833,d,Ant,d,Heliconiinae,809.2826,874.0,-64.3616,219101601708.0,124819376796274.0,7.69321458571523e+16,0.5151,0.55714,0.59095,,,
1393,76,m,Heliconiinae,Heliconius,numata,tarapotensis,1078288.0,1745.0536,1796,78.932,1233406780193,1589270887168080,2175390713456950016,0.5955,0.63365,0.66358,4648.4646,,,,,,,,,,,,,,,,
1394,76,m,Heliconiinae,Heliconius,numata,tarapotensis,727582.0,1132.8095,1128,76.2101,299509899853,238958420663949,203733933885595008,0.56879,0.61165,0.64489,3945.7842,,,,,,,,,,,,,,,,
1395,76,m,Heliconiinae,Heliconius,numata,tarapotensis,760933.0,1163.6688,1164,9.2743,321838577928,261778875696588,227950775685247008,0.55872,0.60197,0.63558,3855.3334,,,,,,,,,,,,,,,,
1396,76,m,Heliconiinae,Heliconius,numata,tarapotensis,1080632.0,1745.9296,1795,123.1672,1237596679083,1595597015518670,2185257200042540032,0.59619,0.63438,0.66434,4660.4503,,,,,,,,,,,,,,,,
1397,76,m,Heliconiinae,Heliconius,numata,tarapotensis,1082843.0,1743.1015,1800,116.3981,1239080251802,1596293094705420,2184463706158970112,0.59428,0.63228,0.6621,4643.4452,,,,,,,,,,,,,,,,
1398,76,m,Heliconiinae,Heliconius,numata,tarapotensis,762003.0,1161.9229,1165,1.1712,323081863971,262968101688693,229182345172417984,0.55892,0.60208,0.63567,3811.3334,,,,,,,,,,,,,,,,
1399,76,m,Heliconiinae,Heliconius,numata,tarapotensis,725098.0,1130.47,1126,58.2359,297417514533,236849208859023,201566257852732000,0.56878,0.61163,0.64486,3888.2278,,,,,,,,,,,,,,,,
1400,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1059611.0,1745.7037,1809,164.008,1300481947965,1712175330058680,2383908253576569856,0.61241,0.64868,0.67701,4683.2371,,,,,,,,,,,,,,,,
1401,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1060983.0,1745.7929,1808,142.6951,1324573511434,1753312401821010,2452193311280019968,0.618,0.65391,0.68197,4690.3325,,,,,,,,,,,,,,,,
1402,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,681428.0,1229.2281,1281,80.3109,362658943240,325001952547120,311599364714441984,0.5695,0.60992,0.64194,3549.3263,,,,,,,,,,,,,,,,
1403,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,717519.0,1268.2327,1320,59.1868,407607369719,376573771417555,371793954878836992,0.57099,0.61108,0.64275,3696.0958,,,,,,,,,,,,,,,,
1404,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1060756.0,1744.4333,1807,142.1718,1320724996919,1746257559861980,2439731619758839808,0.6175,0.65344,0.68151,4716.7346,,,,,,,,,,,,,,,,
1405,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1062058.0,1748.988,1811,161.0485,1306520594926,1722562910033080,2401934158415059968,0.61244,0.64877,0.67715,4720.4818,,,,,,,,,,,,,,,,
1406,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,717147.0,1268.2752,1319,63.7334,406873833597,375696522882881,370710901623926976,0.57106,0.61117,0.64285,3691.3679,,,,,,,,,,,,,,,,
1407,77,f,Ithomiinae,Melinaea,menophilus,ssp.n.,678360.0,1229.133,1278,-81.1485,360602836033,322992169273289,309498218763705024,0.5705,0.61101,0.64309,3570.5567,,,,,,,,,,,,,,,,
1408,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1025376.0,1715.5151,1789,72.5125,1213509662215,1571710293708960,2155763516522729984,0.60809,0.64449,0.67308,4693.9478,,,,,,,,,,,,,,,,
1409,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1022467.0,1717.1004,1771,119.6774,1171615096543,1499252029556140,2032195891112100096,0.60443,0.64149,0.67044,4636.4747,,,,,,,,,,,,,,,,
1410,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,682889.0,1173.1742,1197,56.6,302453241864,250625789723724,222328302332816000,0.55598,0.59813,0.63105,3796.3628,,,,,,,,,,,,,,,,
1411,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,679715.0,1180.2394,1197,53.3627,304430613340,253534522691706,225945833912620000,0.5591,0.60137,0.63434,3614.4978,,,,,,,,,,,,,,,,
1412,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1023042.0,1717.1308,1770,118.0522,1163431932649,1484832390893970,2007748080166729984,0.60249,0.63967,0.6687,4616.9944,,,,,,,,,,,,,,,,
1413,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1025974.0,1717.9406,1793,86.5721,1210665215968,1567097881734870,2148465536227010048,0.60585,0.6423,0.67092,4663.9305,,,,,,,,,,,,,,,,
1414,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,677596.0,1179.452,1196,51.3376,303445001439,252637193684573,225065180469078016,0.55953,0.60179,0.63475,3568.5567,,,,,,,,,,,,,,,,
1415,78,m,Ithomiinae,Melinaea,menophilus,ssp.n.,678045.0,1169.6902,1195,71.4926,300882578798,249207964270820,220951817300404992,0.55744,0.59942,0.63225,3611.0664,,,,,,,,,,,,,,,,
1416,79,m,Heliconiinae,Heliconius,numata,bicoloratus,1078237.0,1711.7804,1781,109.1977,1239607743794,1589431304330970,2161225564493420032,0.60203,0.63902,0.66809,4765.8128,,,,,,,,,,,,,,,,
1417,79,m,Heliconiinae,Heliconius,numata,bicoloratus,1085424.0,1706.9865,1782,84.8471,1253989144283,1608459638574710,2186583877582850048,0.60317,0.63978,0.66855,4621.2442,d,Ant,g,Heliconiinae,838.9852,908.0,-47.3042,233890797196.0,138000192296742.0,8.8326326518532e+16,0.51124,0.55378,0.58822,,,
1418,79,m,Heliconiinae,Heliconius,numata,bicoloratus,724746.0,1141.1696,1147,18.5237,310740335941,252019373596339,218514617203708000,0.57088,0.61308,0.64604,3612.5466,,,,,,,,,,,,,,,,
1419,79,m,Heliconiinae,Heliconius,numata,bicoloratus,705839.0,1185.0062,1159,-124.0518,305154802416,251792822820314,222190158914787008,0.56731,0.61192,0.64628,3780.7548,,,,,,,,,,,,,,,,
1420,79,m,Heliconiinae,Heliconius,numata,bicoloratus,1089250.0,1709.8981,1785,78.0113,1256464262269,1611635586081240,2191318226374860032,0.60169,0.63837,0.6672,4652.2909,,,,,,,,,,,,,,,,
1421,79,m,Heliconiinae,Heliconius,numata,bicoloratus,1078755.0,1713.9043,1785,109.0889,1243011124644,1595865613493130,2173063073233989888,0.60136,0.63834,0.66742,4787.2859,,,,,,,,,,,,,,,,
1422,79,m,Heliconiinae,Heliconius,numata,bicoloratus,706153.0,1187.0098,1162,-125.9195,306273439650,253120798458050,223712888403217984,0.56676,0.61132,0.64564,3818.6126,,,,,,,,,,,,,,,,
1423,79,m,Heliconiinae,Heliconius,numata,bicoloratus,723711.0,1140.9122,1146,-6.4966,311209562773,252673899858301,219343182410124000,0.57222,0.61444,0.64745,3678.8898,,,,,,,,,,,,,,,,
1424,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,755795.0,1500.6212,1559,103.2037,681102551591,768947182300353,918432369893204992,0.60892,0.64514,0.67346,3987.6248,,,,,,,,,,,,,,,,
1425,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,756079.0,1499.5842,1581,145.6282,705992946614,807702653502764,977328440283494016,0.6112,0.64659,0.67443,4018.7791,,,,,,,,,,,,,,,,
1426,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,507809.0,1032.9359,1060,8.8999,176027607465,128908234324695,101139367325743008,0.55544,0.59734,0.63023,3066.3069,,,,,,,,,,,,,,,,
1427,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,511630.0,1036.5178,1056,26.48,176703160979,129411078524551,101559222978871008,0.55652,0.59888,0.63209,3164.5912,,,,,,,,,,,,,,,,
1428,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,759222.0,1507.7667,1583,148.046,706882844496,809131369046770,979803700068723968,0.60955,0.64526,0.6733,4024.1761,,,,,,,,,,,,,,,,
1429,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,755947.0,1500.6826,1555,108.7335,670107355140,751957521885440,892963308695783040,0.60547,0.64195,0.67043,4005.5659,,,,,,,,,,,,,,,,
1430,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,510833.0,1034.7912,1057,40.2921,177517515375,130202901474323,102317238497078000,0.55771,0.59984,0.63291,3027.579,,,,,,,,,,,,,,,,
1431,80,m,Ithomiinae,Melinaea,menophilus,ssp.n.,506552.0,1032.0172,1059,17.2023,175932075298,128878717665980,101138810849724000,0.5565,0.59835,0.63122,2990.5079,,,,,,,,,,,,,,,,
1432,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1027067.0,1719.8861,1779,138.0378,1219597115472,1578511958748760,2159599506683940096,0.61254,0.64869,0.67689,4665.4452,,,,,,,,,,,,,,,,
1433,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1037313.0,1727.9143,1789,149.511,1238852694105,1608741908240710,2208427795440790016,0.61086,0.64702,0.6752,4655.5285,,,,,,,,,,,,,,,,
1434,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,703191.0,1226.3967,1284,79.0941,377955697949,339050719112347,325039763253494016,0.57098,0.61071,0.64217,3651.2329,,,,,,,,,,,,,,,,
1435,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,721647.0,1251.4272,1278,91.484,374097549057,333480450757965,317937786453732992,0.56338,0.60495,0.63749,3813.108,,,,,,,,,,,,,,,,
1436,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1039278.0,1729.1141,1790,138.7052,1249505864706,1627101030220800,2239825297060910080,0.61256,0.6487,0.67689,4695.8544,,,,,,,,,,,,,,,,
1437,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1028034.0,1720.5241,1779,147.6454,1217549064309,1574606361879110,2152792047170629888,0.61174,0.64796,0.6762,4728.7589,,,,,,,,,,,,,,,,
1438,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,721913.0,1249.594,1275,90.463,372184470892,331060913088582,315002457774876032,0.56315,0.60483,0.63745,3740.3557,,,,,,,,,,,,,,,,
1439,81,f,Ithomiinae,Melinaea,menophilus,ssp.n.,702399.0,1225.1266,1280,47.698,375870743487,336564740840955,322078760935172992,0.5715,0.61134,0.64289,3631.108,,,,,,,,,,,,,,,,
1440,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1019635.0,1730.848,1815,108.6624,1238422980164,1621995583189630,2249013525125449984,0.60721,0.64317,0.67144,4669.6391,,,,,,,,,,,,,,,,
1441,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1005231.0,1703.4254,1755,104.9338,1140628539157,1450701806247320,1954288547900019968,0.60696,0.64391,0.67283,4576.4747,,,,,,,,,,,,,,,,
1442,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,684889.0,1197.7303,1204,35.4226,313385793693,264173364618065,238376332829900000,0.56183,0.60459,0.63795,3590.6227,,,,,,,,,,,,,,,,
1443,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,683748.0,1189.4054,1218,35.5669,325364520476,277108952992354,252437162019046016,0.56636,0.60758,0.63998,4089.9192,,,,,,,,,,,,,,,,
1444,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1008485.0,1705.9161,1758,92.0557,1144824942489,1457119984673550,1964736843716339968,0.60606,0.64307,0.67203,4620.6828,,,,,,,,,,,,,,,,
1445,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1021083.0,1732.3413,1819,105.0,1242174118733,1628727973234920,2261340848060649984,0.60636,0.64234,0.67065,4736.5823,,,,,,,,,,,,,,,,
1446,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,684531.0,1189.4888,1218,43.7938,324806056651,276588854606645,252006618315321984,0.56555,0.60697,0.63952,3713.4268,,,,,,,,,,,,,,,,
1447,82,m,Ithomiinae,Melinaea,menophilus,ssp.n.,681229.0,1193.6779,1197,25.5121,311263517380,262043576277846,236168569555843008,0.56471,0.60757,0.64104,3546.6988,,,,,,,,,,,,,,,,
1448,84,m,Heliconiinae,Heliconius,numata,bicoloratus,1062928.0,1721.6833,1795,142.9603,1233139833461,1588709620176120,2170291326299470080,0.60005,0.63697,0.66595,4582.6412,d,Ant,d,Heliconiinae,810.9376,882.0,-46.2372,217227731094.0,124253049315612.0,7.69622032566301e+16,0.51255,0.55437,0.58813,,,
1449,84,m,Heliconiinae,Heliconius,numata,bicoloratus,1073353.0,1718.3387,1786,108.8342,1217293994233,1555400748907660,2108804898379940096,0.59627,0.6336,0.66289,4691.3447,,,,,,,,,,,,,,,,
1450,84,m,Heliconiinae,Heliconius,numata,bicoloratus,713541.0,1143.3707,1165,-22.4023,326732576742,270441272103296,238827287180976000,0.58085,0.62119,0.65289,3915.7081,,,,,,,,,,,,,,,,
1451,84,m,Heliconiinae,Heliconius,numata,bicoloratus,736498.0,1159.7763,1136,8.1548,309545051177,251111443596223,218137939057760000,0.57069,0.61497,0.6494,3886.1273,,,,,,,,,,,,,,,,
1452,84,m,Heliconiinae,Heliconius,numata,bicoloratus,1078328.0,1724.7194,1793,116.4656,1229356085230,1575862881522410,2144012385733040128,0.5955,0.63291,0.66228,4702.96,,,,,,,,,,,,,,,,
1453,84,m,Heliconiinae,Heliconius,numata,bicoloratus,1068114.0,1728.5586,1802,157.6472,1245374250402,1609585944712220,2206450347845580032,0.59922,0.63623,0.6653,4621.4381,,,,,,,,,,,,,,,,
1454,84,m,Heliconiinae,Heliconius,numata,bicoloratus,739659.0,1159.9539,1138,-20.5104,312218969323,253754745026883,220906658687296000,0.57092,0.61516,0.64961,3767.0146,,,,,,,,,,,,,,,,
1455,84,m,Heliconiinae,Heliconius,numata,bicoloratus,711950.0,1144.781,1167,33.882,325890736118,269850752766534,238428106035198016,0.57975,0.62014,0.65186,3901.4827,,,,,,,,,,,,,,,,
1456,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1026696.0,1753.5062,1798,197.7585,1252093843766,1644437768655310,2282382083214370048,0.6142,0.65073,0.67912,4600.9082,,,,,,,,,,,,,,,,
1457,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1031613.0,1764.3859,1820,160.736,1305069654781,1740759348628330,2453480093262889984,0.618,0.65414,0.68233,4695.359,,,,,,,,,,,,,,,,
1458,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,693892.0,1260.0654,1275,65.536,366929939779,329757186826791,316670557174320000,0.57034,0.61206,0.64464,3556.1963,,,,,,,,,,,,,,,,
1459,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,682947.0,1265.1173,1256,10.3915,348566634195,310372171254509,295664541426195968,0.5688,0.61213,0.64582,3777.6837,,,,,,,,,,,,,,,,
1460,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1032417.0,1762.3093,1819,165.3606,1301934567646,1734203696058700,2441138736329280000,0.61735,0.65351,0.68171,4680.4818,,,,,,,,,,,,,,,,
1461,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,1025809.0,1750.9307,1795,199.7118,1244252290983,1630486030714000,2258340562715170048,0.61356,0.65016,0.6786,4598.8666,,,,,,,,,,,,,,,,
1462,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,681840.0,1264.7863,1258,12.6662,347778128392,309595983379234,294865649240465024,0.56771,0.61098,0.64462,3797.8431,,,,,,,,,,,,,,,,
1463,85,f,Ithomiinae,Melinaea,menophilus,ssp.n.,693059.0,1259.6322,1275,46.5762,366497724709,329347919021237,316256024398195008,0.57035,0.61205,0.64462,3592.8237,,,,,,,,,,,,,,,,
1464,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,690062.0,1429.876,1474,68.0524,553363542178,591352978867384,669227013855704064,0.60752,0.6444,0.67325,3813.3578,,,,,,,,,,,,,,,,
1465,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,686381.0,1425.6229,1474,83.2103,560044832963,601530248313547,683692733717380992,0.61282,0.64923,0.67776,3816.0096,,,,,,,,,,,,,,,,
1466,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,454893.0,1021.8373,1044,45.8251,154177523386,111761536410924,86859623455232800,0.55764,0.59992,0.63318,3344.2796,,,,,,,,,,,,,,,,
1467,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,446349.0,1018.4018,1047,26.1907,157068821226,115020182006212,90121404814712608,0.56658,0.60779,0.64024,3143.3607,,,,,,,,,,,,,,,,
1468,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,686914.0,1425.9164,1473,83.945,559707103088,600901161231946,682695885155838976,0.61281,0.64928,0.67784,3835.1395,,,,,,,,,,,,,,,,
1469,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,689522.0,1428.9032,1473,70.1076,550710452815,587555446732567,663885353210882944,0.60672,0.64362,0.67249,3809.7913,,,,,,,,,,,,,,,,
1470,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,445539.0,1018.6128,1047,23.6137,156576204663,114612925913469,89766009958990400,0.5662,0.60744,0.6399,3276.0369,,,,,,,,,,,,,,,,
1471,86,f,Ithomiinae,Melinaea,menophilus,ssp.n.,454105.0,1021.3803,1044,41.153,153742773503,111374146792601,86497173142125904,0.55734,0.59957,0.63279,3349.51,,,,,,,,,,,,,,,,
1472,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1065034.0,1763.1053,1821,138.2975,1293437315559,1702636135056600,2372383554931369984,0.60518,0.64211,0.67088,4813.1265,,,,,,,,,,,,,,,,
1473,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1051425.0,1788.192,1829,125.7367,1279616263675,1690167953634090,2362115128289220096,0.60317,0.64048,0.66937,4803.3864,,,,,,,,,,,,,,,,
1474,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,745314.0,1234.2396,1258,33.2031,373127582531,327486741256827,307511430932115008,0.56244,0.60433,0.63709,3979.375,,,,,,,,,,,,,,,,
1475,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,737819.0,1220.8599,1234,50.0157,353222708776,304124167865740,280125594848809984,0.5607,0.60309,0.63611,3994.4461,,,,,,,,,,,,,,,,
1476,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1054352.0,1791.7891,1832,150.9745,1281585565747,1693116836078040,2367141157895059968,0.6018,0.63921,0.66817,4854.1458,,,,,,,,,,,,,,,,
1477,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,1066470.0,1765.182,1823,119.0041,1296394156966,1707786420691820,2381545760042299904,0.60479,0.64176,0.67057,4886.9082,,,,,,,,,,,,,,,,
1478,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,734816.0,1218.1701,1229,52.6503,352745287934,303803648487190,279907858034443008,0.56375,0.60616,0.63923,3871.8187,,,,,,,,,,,,,,,,
1479,87,m,Ithomiinae,Melinaea,menophilus,ssp.n.,736169.0,1230.4086,1249,60.8455,363855507148,317966828981854,297574494081638976,0.56288,0.60521,0.6384,3885.4167,,,,,,,,,,,,,,,,
1480,89,f,Heliconiinae,Heliconius,numata,tarapotensis,1003122.0,1674.5039,1744,66.337,1127091013138,1422445740901290,1901621272714870016,0.60779,0.64419,0.67282,4502.3843,,,,,,,,,,,,,,,,
1481,89,f,Heliconiinae,Heliconius,numata,tarapotensis,1005655.0,1661.4196,1729,81.8584,1108672949228,1387008662538210,1838384048408590080,0.60727,0.6438,0.67251,4489.7812,d,Ant,g,Heliconiinae,799.5936,879.0,-21.0418,200217095758.0,113032279337926.0,6.91420574420533e+16,0.50762,0.54903,0.58255,,,
1482,89,f,Heliconiinae,Heliconius,numata,tarapotensis,652479.0,1158.0365,1131,0.21407,277065411215,225196428359621,195722628856084992,0.57616,0.62021,0.65434,3410.6988,,,,,,,,,,,,,,,,
1483,89,f,Heliconiinae,Heliconius,numata,tarapotensis,644834.0,1165.4674,1133,-26.4666,270477969117,219744969700229,191178561997168000,0.57163,0.61649,0.65128,3369.5273,,,,,,,,,,,,,,,,
1484,89,f,Heliconiinae,Heliconius,numata,tarapotensis,1012229.0,1663.1368,1729,76.9446,1112331404277,1390726248199550,1842778754786459904,0.60629,0.64297,0.67182,4516.4919,,,,,,,,,,,,,,,,
1485,89,f,Heliconiinae,Heliconius,numata,tarapotensis,1008391.0,1675.9025,1745,73.1507,1131850972674,1428894556538780,1911622404346370048,0.60713,0.64367,0.67243,4507.2198,,,,,,,,,,,,,,,,
1486,89,f,Heliconiinae,Heliconius,numata,tarapotensis,643611.0,1165.2931,1134,-29.8834,269530750256,218866217090494,190335125624856000,0.57066,0.61552,0.6503,3382.8999,,,,,,,,,,,,,,,,
1487,89,f,Heliconiinae,Heliconius,numata,tarapotensis,650215.0,1157.0114,1130,-11.9464,276124852019,224383821623729,194984872030206016,0.57669,0.62073,0.65487,3468.8999,,,,,,,,,,,,,,,,
1488,90,m,Ithomiinae,Melinaea,menophilus,hicetas,1074363.0,1761.9848,1810,145.7566,1264924637420,1645896144481860,2268956392786739968,0.59948,0.6369,0.66602,4727.8544,,,,,,,,,,,,,,,,
1489,90,m,Ithomiinae,Melinaea,menophilus,hicetas,1056553.0,1740.3898,1804,137.108,1238092182456,1604056842276300,2201398191852640000,0.60006,0.6371,0.66599,4702.5579,,,,,,,,,,,,,,,,
1490,90,m,Ithomiinae,Melinaea,menophilus,hicetas,730298.0,1211.5659,1232,38.312,348306935697,298742416609555,274128618538563008,0.56056,0.60254,0.63534,3722.8654,,,,,,,,,,,,,,,,
1491,90,m,Ithomiinae,Melinaea,menophilus,hicetas,719228.0,1210.9039,1239,80.6277,355270592380,308195162493906,285826252471783008,0.56725,0.60848,0.64082,3699.576,,,,,,,,,,,,,,,,
1492,90,m,Ithomiinae,Melinaea,menophilus,hicetas,1059236.0,1741.137,1805,171.6654,1238307054529,1603344028305300,2199381019451930112,0.59902,0.63611,0.66504,4734.4229,,,,,,,,,,,,,,,,
1493,90,m,Ithomiinae,Melinaea,menophilus,hicetas,1074924.0,1762.3718,1810,145.841,1265496159733,1646771749740360,2270428125857649920,0.59946,0.6369,0.66605,4751.0676,,,,,,,,,,,,,,,,
1494,90,m,Ithomiinae,Melinaea,menophilus,hicetas,717089.0,1208.9482,1229,73.371,348008776912,299933018225238,276421952332726016,0.56684,0.60851,0.64113,3641.6349,,,,,,,,,,,,,,,,
1495,90,m,Ithomiinae,Melinaea,menophilus,hicetas,728502.0,1210.4774,1232,36.4576,349936123894,300808677736080,276613706070432000,0.56256,0.60443,0.63716,3832.2796,,,,,,,,,,,,,,,,
1496,91,f,Heliconiinae,Heliconius,numata,aurora,1095328.0,1778.0955,1837,126.4676,1407530853931,1894353193028160,2696851117008589824,0.61709,0.65343,0.6819,4948.4991,d,Ant,d,Heliconiinae,820.9875,908.0,7.0236,229201135552.0,132810462528692.0,8.3481509232744e+16,0.50379,0.5451,0.57866,,,
1497,91,f,Heliconiinae,Heliconius,numata,aurora,1074205.0,1753.5577,1815,112.5353,1295091251228,1698469215359150,2360996678858950144,0.60496,0.64187,0.67085,5027.3519,,,,,,,,,,,,,,,,
1498,91,f,Heliconiinae,Heliconius,numata,aurora,744013.0,1197.1109,1229,2.5075,343041056402,290800120395136,264639482882951008,0.5525,0.59491,0.62837,3844.973,,,,,,,,,,,,,,,,
1499,91,f,Heliconiinae,Heliconius,numata,aurora,734836.0,1190.1479,1217,50.7788,345876550562,294277303025090,268355480385084000,0.56373,0.60566,0.63876,4624.8351,,,,,,,,,,,,,,,,
1500,91,f,Heliconiinae,Heliconius,numata,aurora,1075148.0,1754.1088,1816,124.0069,1304106740883,1714533906466230,2389271358086600192,0.60647,0.64334,0.67233,5076.1803,,,,,,,,,,,,,,,,
1501,91,f,Heliconiinae,Heliconius,numata,aurora,1100304.0,1782.1576,1842,123.6781,1387000459784,1855298874822450,2626988698038759936,0.60953,0.64617,0.67483,4965.1437,,,,,,,,,,,,,,,,
1502,91,f,Heliconiinae,Heliconius,numata,aurora,735975.0,1189.8372,1216,48.4131,345750668467,294031695504139,268058721865406016,0.56366,0.60568,0.63886,4589.83,,,,,,,,,,,,,,,,
1503,91,f,Heliconiinae,Heliconius,numata,aurora,744879.0,1197.2764,1225,22.9035,343120184126,290805740761208,264604198596641984,0.55404,0.59663,0.63022,3914.772,,,,,,,,,,,,,,,,
1504,94,m,Heliconiinae,Heliconius,numata,aurora,910183.0,1592.837,1655,122.0976,880197598382,1040112285187610,1304932190036750080,0.59419,0.63171,0.66118,4264.1,d,Ant,d,Heliconiinae,748.4948,807.0,-46.1408,157136452217.0,82756278180145.0,4.71997802570601e+16,0.51487,0.55721,0.59133,,,
1505,94,m,Heliconiinae,Heliconius,numata,aurora,913176.0,1583.109,1643,69.4705,872440429816,1024531665214800,1277284035216369920,0.59491,0.63244,0.66191,4232.7447,,,,,,,,,,,,,,,,
1506,94,m,Heliconiinae,Heliconius,numata,aurora,626574.0,1067.8858,1069,-8.576,233172282136,176591992455868,143080253335504000,0.57066,0.61332,0.64666,3232.1547,,,,,,,,,,,,,,,,
1507,94,m,Heliconiinae,Heliconius,numata,aurora,625698.0,1065.5966,1067,-67.8347,228711358844,172461347192404,139417247220188992,0.56663,0.60993,0.64391,3274.8237,,,,,,,,,,,,,,,,
1508,94,m,Heliconiinae,Heliconius,numata,aurora,914156.0,1583.6729,1643,69.094,870832693714,1021864445481450,1273270103422070016,0.59405,0.63166,0.66121,4227.2299,,,,,,,,,,,,,,,,
