,id,sex,genotype,phenotype_x,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,phenotype_y,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,phenotype,sex-phenotype
1160,3022,f,,,4701.761,1023322,1758.9663,1809,163.2667,1.27743E+12,1.69299E+15,2.37E+18,0.61762,0.6538,0.68191,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1161,3022,f,,,4736.3224,1025299,1764.1191,1806,171.4271,1.25327E+12,1.6498E+15,2.29E+18,0.61218,0.64885,0.67726,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1162,3022,f,,,3675.4755,720302,1277.2016,1289,-11.9642,3.82322E+11,3.45852E+14,3.35E+17,0.5652,0.60749,0.64051,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1163,3022,f,,,3543.6938,560601,1257.3127,1250,274.6365,3.02775E+11,2.72556E+14,2.61E+17,0.58793,0.62906,0.66085,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1164,3022,f,,,4770.298,1026575,1768.2157,1809,153.5136,1.25554E+12,1.65449E+15,2.30E+18,0.61134,0.64812,0.67662,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1165,3022,f,,,4704.9326,1021485,1758.9277,1804,144.0026,1.26935E+12,1.67964E+15,2.35E+18,0.61793,0.65427,0.68251,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1166,3022,f,,,3557.4095,561683,1257.705,1252,272.1564,3.06053E+11,2.76378E+14,2.66E+17,0.58959,0.63057,0.66228,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1167,3022,f,,,3620.3973,717906,1273.8192,1286,11.7977,3.79128E+11,3.4212E+14,3.30E+17,0.56509,0.60738,0.64042,,Ithomiinae,Melinaea,menophilus,ssp. nov.,,,,,,,,,,,,,,,
1168,11,m,,,5274.2636,1125957,1780.9882,1905,120.0182,1.58867E+12,2.21528E+15,3.27E+18,0.62354,0.65777,0.68501,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1169,11,m,,,4780.097,1111222,1739.3061,1835,163.118,1.36893E+12,1.80691E+15,2.53E+18,0.60486,0.64083,0.66921,,Heliconiinae,Heliconius,numata,arcuella,d,Ant,g,Heliconiinae,843.3879,919,-32.4159,2.40998E+11,1.4272E+14,9.17E+16,0.50675,0.54901,0.58324,,
1170,11,m,,,3957.6421,770816,1204.7701,1269,5.8853,4.28458E+11,3.86592E+14,3.72E+17,0.58751,0.62609,0.65685,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1171,11,m,,,3710.9486,766289,1184.0877,1184,0.82894,3.48693E+11,2.92446E+14,2.63E+17,0.56974,0.61263,0.64616,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1172,11,m,,,4815.3691,1111244,1738.2749,1832,157.0568,1.3576E+12,1.78603E+15,2.49E+18,0.60333,0.63939,0.66781,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1173,11,m,,,5120.0382,1130548,1785.0062,1910,118.0985,1.54185E+12,2.12421E+15,3.10E+18,0.61142,0.64605,0.6735,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1174,11,m,,,3729.2329,767027,1183.6432,1180,-10.8961,3.48678E+11,2.92258E+14,2.62E+17,0.57138,0.61438,0.64798,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1175,11,m,,,3942.4877,772238,1204.3216,1270,4.0658,4.27991E+11,3.858E+14,3.71E+17,0.58619,0.62479,0.65557,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1176,12,m,,,4649.0848,1064078,1708.976,1782,130.1583,1.23547E+12,1.59014E+15,2.17E+18,0.60467,0.64157,0.67067,,Heliconiinae,Heliconius,numata,arcuella,d,Ant,d,Heliconiinae,815.5726,887,10.1808,2.1759E+11,1.24743E+14,7.74E+16,0.50981,0.55177,0.58557,,
1177,12,m,,,4599.1021,1055383,1713.1102,1781,93.2272,1.19292E+12,1.52242E+15,2.06E+18,0.59695,0.63442,0.66387,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1178,12,m,,,3704.1202,763152,1163.0207,1154,-8.6166,3.30679E+11,2.70712E+14,2.37E+17,0.57042,0.61342,0.64683,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1179,12,m,,,3680.5882,760200,1132.7622,1136,-4.4536,3.21486E+11,2.59186E+14,2.23E+17,0.57245,0.61496,0.64816,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1180,12,m,,,4574.7518,1053875,1711.4599,1779,101.4217,1.1903E+12,1.51819E+15,2.06E+18,0.59739,0.63485,0.66428,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1181,12,m,,,4628.7934,1065707,1716.5337,1786,80.5396,1.24227E+12,1.60316E+15,2.19E+18,0.60452,0.64155,0.67074,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1182,12,m,,,3682.3872,757641,1132.415,1137,-6.4828,3.22242E+11,2.60261E+14,2.25E+17,0.57359,0.61596,0.64908,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1183,12,m,,,3650.4045,758114,1159.2704,1146,-2.0355,3.26704E+11,2.66671E+14,2.33E+17,0.57283,0.61597,0.64949,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1184,16,f,,,4872.7346,1094126,1770.8582,1827,153.3363,1.38632E+12,1.85243E+15,2.62E+18,0.61611,0.65236,0.68065,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1185,16,f,,,4851.4625,1105391,1773.4636,1838,149.661,1.40963E+12,1.88802E+15,2.67E+18,0.6144,0.65036,0.67842,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1186,16,f,,,4470.9629,745315,1332.4184,1361,32.0704,5.04044E+11,5.00436E+14,5.29E+17,0.60424,0.6434,0.67452,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1187,16,f,,,3574.8898,688798,1236.3937,1275,57.4407,3.66351E+11,3.27596E+14,3.13E+17,0.572,0.61222,0.64384,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1188,16,f,,,4821.1782,1107348,1773.506,1838,155.1066,1.40877E+12,1.88528E+15,2.67E+18,0.61367,0.64966,0.67774,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1189,16,f,,,4898.2564,1094461,1769.2596,1826,167.3826,1.38412E+12,1.84786E+15,2.61E+18,0.61587,0.65211,0.68041,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1190,16,f,,,3576.706,690231,1236.3395,1274,23.0672,3.67462E+11,3.28649E+14,3.14E+17,0.57272,0.61293,0.64454,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1191,16,f,,,4466.3872,745989,1332.8301,1361,110.8319,5.03864E+11,5.00048E+14,5.29E+17,0.60385,0.64304,0.67416,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1192,17,f,,,4358.7102,917238,1619.0657,1671,119.2971,9.62356E+11,1.17058E+15,1.50E+18,0.61299,0.64913,0.67729,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1193,17,f,,,4289.7051,901961,1600.4081,1663,62.9183,9.38659E+11,1.13608E+15,1.45E+18,0.61343,0.6494,0.67758,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1194,17,f,,,3117.846,567323,1108.8553,1120,8.4951,2.18001E+11,1.69126E+14,1.41E+17,0.55347,0.59645,0.62999,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1195,17,f,,,3232.4734,568035,1101.8175,1119,65.6609,2.18249E+11,1.68814E+14,1.40E+17,0.55393,0.59637,0.62947,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1196,17,f,,,4304.8523,903741,1601.9358,1665,73.8369,9.40821E+11,1.13926E+15,1.46E+18,0.6128,0.6488,0.677,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1197,17,f,,,4341.9822,916388,1618.6171,1669,114.7247,9.6065E+11,1.16805E+15,1.50E+18,0.61346,0.64964,0.67783,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1198,17,f,,,3260.1892,568257,1102.5432,1122,-11.2471,2.19678E+11,1.70332E+14,1.41E+17,0.55415,0.59647,0.62952,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1199,17,f,,,3145.4613,566706,1107.7597,1120,5.2594,2.17887E+11,1.69014E+14,1.40E+17,0.55363,0.59654,0.63003,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1200,18,f,,,4627.2442,1015345,1673.2308,1744,131.075,1.18116E+12,1.50481E+15,2.02E+18,0.61845,0.65375,0.68131,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1201,18,f,,,4659.629,1001642,1700.6337,1762,100.7998,1.16768E+12,1.49535E+15,2.02E+18,0.61277,0.64864,0.67658,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1202,18,f,,,3549.1253,667713,1200.1045,1266,73.3004,3.47156E+11,3.05601E+14,2.87E+17,0.56955,0.60872,0.63969,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1203,18,f,,,3420.2379,667541,1198.0852,1211,75.8748,3.06718E+11,2.58617E+14,2.33E+17,0.55974,0.60198,0.63486,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1204,18,f,,,4637.2198,1003379,1701.8438,1762,98.0323,1.17138E+12,1.50134E+15,2.03E+18,0.61321,0.64913,0.67712,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1205,18,f,,,4627.9721,1014948,1672.7405,1740,122.9745,1.17687E+12,1.4975E+15,2.01E+18,0.61886,0.65427,0.68192,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1206,18,f,,,3485.4856,667091,1196.365,1210,59.1929,3.08566E+11,2.60663E+14,2.35E+17,0.56208,0.6042,0.63702,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1207,18,f,,,3527.309,665842,1197.1909,1255,72.137,3.34888E+11,2.91213E+14,2.70E+17,0.56509,0.60483,0.63614,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
1208,22,f,,,4404.8868,899692,1604.5229,1658,126.3537,9.0605E+11,1.08526E+15,1.38E+18,0.60526,0.64204,0.67076,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1209,22,f,,,4485.965,907745,1616.6813,1676,132.6748,9.39495E+11,1.13951E+15,1.46E+18,0.607,0.64364,0.67235,,Heliconiinae,Heliconius,numata,aurora,d,Ant,g,Heliconiinae,746.1876,823,-4.3039,1.56617E+11,8.24317E+13,4.71E+16,0.50471,0.54615,0.5798,,
1210,22,f,,,3421.9293,600694,1092.0437,1114,-11.4172,2.39508E+11,1.87371E+14,1.57E+17,0.56682,0.60879,0.64178,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1211,22,f,,,3284.775,589378,1091.5561,1082,-14.2721,2.14055E+11,1.62469E+14,1.32E+17,0.55698,0.60149,0.63619,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1212,22,f,,,4461.105,910313,1620.0471,1677,135.1194,9.41829E+11,1.14295E+15,1.47E+18,0.60654,0.6433,0.6721,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1213,22,f,,,4379.497,898270,1603.1087,1656,126.7837,9.00423E+11,1.07651E+15,1.36E+18,0.60459,0.64142,0.67019,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1214,22,f,,,3299.4613,588922,1091.1854,1079,-20.4452,2.13925E+11,1.62361E+14,1.32E+17,0.55857,0.60319,0.63796,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1215,22,f,,,3475.8288,598486,1090.2742,1110,-5.8348,2.3743E+11,1.8537E+14,1.55E+17,0.56744,0.60954,0.64266,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1216,27,f,,,4732.5163,1060811,1735.2894,1809,120.2905,1.33155E+12,1.76309E+15,2.47E+18,0.61933,0.6548,0.68259,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1217,27,f,,,4813.1854,1064455,1735.1553,1811,116.0685,1.33655E+12,1.77009E+15,2.48E+18,0.61874,0.65419,0.682,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1218,27,f,,,3595.7527,705915,1230.9968,1256,55.3991,3.62849E+11,3.20351E+14,3.02E+17,0.57082,0.61184,0.64392,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1219,27,f,,,3829.4512,705550,1229.1106,1254,56.3503,3.61605E+11,3.18924E+14,3.00E+17,0.57089,0.61201,0.64418,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1220,27,f,,,4800.9843,1064927,1734.595,1812,116.9694,1.33512E+12,1.76719E+15,2.47E+18,0.61794,0.65338,0.68117,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1221,27,f,,,4746.031,1063931,1740.3571,1815,119.6816,1.34246E+12,1.78261E+15,2.50E+18,0.61889,0.65439,0.68222,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1222,27,f,,,3838.9659,703633,1226.7224,1249,69.9951,3.55271E+11,3.11523E+14,2.92E+17,0.56891,0.61022,0.6425,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1223,27,f,,,3626.3141,705130,1230.0642,1256,47.6246,3.6314E+11,3.20784E+14,3.03E+17,0.57136,0.61234,0.64441,,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,,,,,,
1224,28,m,,,4220.3843,803352,1598.4576,1662,101.4757,8.09357E+11,9.69213E+14,1.23E+18,0.60393,0.64053,0.66919,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1225,28,m,,,4211.3548,824118,1592.4379,1667,89.8499,8.3785E+11,1.00622E+15,1.28E+18,0.60486,0.64116,0.6697,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1226,28,m,,,3138.3313,544882,1073.5469,1120,-3.7821,2.14318E+11,1.66035E+14,1.38E+17,0.55996,0.60083,0.63313,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1227,28,m,,,3063.2014,555154,1087.4383,1104,13.8603,2.07176E+11,1.58316E+14,1.30E+17,0.55334,0.59621,0.62978,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1228,28,m,,,4240.0411,826020,1595.07,1668,91.4964,8.40819E+11,1.01088E+15,1.29E+18,0.60487,0.64127,0.66989,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1229,28,m,,,4291.3376,802850,1599.6583,1663,98.8453,8.10065E+11,9.7073E+14,1.23E+18,0.60402,0.64061,0.66927,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1230,28,m,,,3107.6034,554219,1087.5172,1104,10.3445,2.06637E+11,1.57847E+14,1.29E+17,0.55309,0.59596,0.62951,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1231,28,m,,,3185.1597,543636,1072.4752,1122,42.2728,2.15595E+11,1.67433E+14,1.39E+17,0.56127,0.60189,0.63406,,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,,,,,,
1232,29,m,,,3773.3822,677501,1391.4107,1463,95.7381,5.32574E+11,5.62421E+14,6.30E+17,0.60603,0.6424,0.67116,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1233,29,m,,,3795.0807,695271,1414.3564,1473,101.3644,5.56649E+11,5.94064E+14,6.72E+17,0.60745,0.6442,0.67315,,Heliconiinae,Heliconius,numata,arcuella,d,Ant,g,Heliconiinae,644.8523,702,-19.8481,89561546734,4.06791E+13,2.00E+16,0.51127,0.55301,0.58665,,
1234,29,m,,,3048.3902,464962,954.667,990,30.5883,1.57245E+11,1.11238E+14,8.40E+16,0.58742,0.62706,0.65863,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1235,29,m,,,2832.7089,439177,950.7805,947,61.1745,1.29352E+11,8.70584E+13,6.26E+16,0.57308,0.61571,0.64893,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1236,29,m,,,3784.7548,698473,1419.0846,1479,98.4822,5.60728E+11,5.99646E+14,6.80E+17,0.60581,0.64261,0.6716,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1237,29,m,,,3782.7131,679088,1394.9687,1467,80.1036,5.36038E+11,5.67384E+14,6.37E+17,0.60563,0.64203,0.67081,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1238,29,m,,,2778.0571,439978,951.173,947,38.2833,1.29081E+11,8.67946E+13,6.24E+16,0.57196,0.61471,0.64803,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1239,29,m,,,3094.574,464268,955.3558,989,-7.7641,1.56807E+11,1.10922E+14,8.38E+16,0.58763,0.62741,0.65909,,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,,,,,,
1240,32,m,,,4527.9965,1055430,1705.0398,1764,65.7876,1.17984E+12,1.49602E+15,2.01E+18,0.59937,0.6368,0.66614,,Heliconiinae,Heliconius,numata,tarapotensis,d,Ant,d,Heliconiinae,811.8598,873,-19.1656,2.14019E+11,1.22187E+14,7.55E+16,0.51582,0.55828,0.59247,,
1241,32,m,,,4584.9427,1060308,1710.6104,1768,97.2935,1.18755E+12,1.50909E+15,2.04E+18,0.59859,0.63623,0.66575,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1242,32,m,,,3546.9486,737802,1171.0237,1180,53.9479,3.26226E+11,2.69824E+14,2.39E+17,0.56352,0.60604,0.63918,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1243,32,m,,,3833.1395,711001,1163.1989,1144,47.6982,2.94576E+11,2.38657E+14,2.07E+17,0.56265,0.60749,0.64246,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1244,32,m,,,4559.5113,1072462,1716.0915,1773,98.3344,1.20859E+12,1.54087E+15,2.09E+18,0.59874,0.63643,0.66601,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1245,32,m,,,4519.5285,1050431,1704.8227,1762,58.9015,1.1618E+12,1.4678E+15,1.97E+18,0.59687,0.63449,0.66398,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1246,32,m,,,3857.767,711169,1164.9665,1145,-16.3229,2.96462E+11,2.40816E+14,2.10E+17,0.56389,0.60874,0.64373,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1247,32,m,,,3541.3923,738747,1169.5918,1178,-9.2843,3.25797E+11,2.69191E+14,2.38E+17,0.56374,0.60633,0.63955,,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,,,,,,
1248,33,f,,,4641.3864,998023,1718.0111,1754,159.7935,1.18903E+12,1.54061E+15,2.11E+18,0.62229,0.6589,0.68747,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,779.8679,862,26.3681,1.84696E+11,1.01138E+14,6.02E+16,0.49906,0.54086,0.57485,,
1249,33,f,,,4566.5579,998531,1720.6243,1777,169.0746,1.21797E+12,1.59297E+15,2.20E+18,0.62151,0.65755,0.68575,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,779.5907,862,10.2976,1.8252E+11,9.96601E+13,5.92E+16,0.49598,0.53812,0.57243,,
1250,33,f,,,3624.0369,684640,1231.6136,1249,23.0831,3.43509E+11,3.01995E+14,2.85E+17,0.56712,0.60947,0.64287,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1251,33,f,,,3384.2379,695076,1232.8747,1245,2.7911,3.35068E+11,2.90438E+14,2.70E+17,0.55768,0.60049,0.63393,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1252,33,f,,,4556.3325,997231,1717.533,1778,167.0838,1.21558E+12,1.58869E+15,2.19E+18,0.62096,0.65688,0.685,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,779.6977,862,26.3403,1.82268E+11,9.9507E+13,5.91E+16,0.49596,0.53808,0.57236,,
1253,33,f,,,4665.2859,998538,1719.7696,1755,161.3087,1.19099E+12,1.54428E+15,2.12E+18,0.62229,0.65894,0.68753,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,779.2211,862,27.4503,1.84678E+11,1.01056E+14,6.01E+16,0.4989,0.54062,0.57452,,
1254,33,f,,,3375.51,695017,1231.7816,1243,-4.9502,3.34787E+11,2.90032E+14,2.69E+17,0.55836,0.60119,0.63465,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1255,33,f,,,3622.3212,683960,1231.2695,1248,32.6886,3.41736E+11,2.99992E+14,2.82E+17,0.56639,0.60881,0.64225,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1256,34,f,,,4335.0949,927288,1633.5827,1677,160.6035,9.97945E+11,1.22781E+15,1.60E+18,0.6186,0.6548,0.68291,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,764.3368,842,22.4861,1.65903E+11,8.91466E+13,5.20E+16,0.50235,0.54407,0.57796,,
1257,34,f,,,4314.9112,930353,1631.3451,1656,155.139,9.8752E+11,1.20813E+15,1.56E+18,0.62214,0.65881,0.68721,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,767.1708,838,25.9734,1.67068E+11,8.99007E+13,5.25E+16,0.50568,0.5476,0.58148,,
1258,34,f,,,3323.4512,666279,1189.6288,1202,81.349,3.13854E+11,2.66093E+14,2.41E+17,0.57099,0.61266,0.64517,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1259,34,f,,,3702.571,658121,1196.6087,1196,54.4454,3.06593E+11,2.59878E+14,2.36E+17,0.57069,0.61342,0.64675,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1260,34,f,,,4323.0289,932155,1632.4911,1657,154.6262,9.90437E+11,1.21237E+15,1.57E+18,0.62208,0.65876,0.68717,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,768.2807,841,23.1145,1.68118E+11,9.06451E+13,5.30E+16,0.50497,0.54679,0.58062,,
1261,34,f,,,4345.5802,928893,1634.1788,1678,159.7158,9.99619E+11,1.23021E+15,1.60E+18,0.61822,0.65445,0.68262,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,764.5471,842,23.6878,1.66062E+11,8.92105E+13,5.20E+16,0.50216,0.54388,0.57777,,
1262,34,f,,,4145.2371,653518,1196.9564,1194,59.9526,3.03288E+11,2.56773E+14,2.32E+17,0.57055,0.61342,0.64682,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1263,34,f,,,3349.912,665451,1188.57,1200,76.3878,3.11731E+11,2.63762E+14,2.38E+17,0.57036,0.61214,0.64473,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1264,37,m,,,4289.5975,796860,1575.3194,1626,160.7889,7.87111E+11,9.30407E+14,1.16E+18,0.61123,0.6476,0.67587,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,677.1853,763,-12.4232,1.17273E+11,5.67081E+13,2.98E+16,0.50279,0.54312,0.57611,,
1265,37,m,,,4308.1244,810482,1561.3014,1613,166.3867,7.78442E+11,9.09649E+14,1.12E+18,0.60759,0.64428,0.67288,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,691.121,767,-23.3301,1.17419E+11,5.68619E+13,2.99E+16,0.49625,0.53773,0.57135,,
1266,37,m,,,3050.775,544053,1071.4809,1073,43.3654,1.98043E+11,1.49095E+14,1.20E+17,0.56229,0.60535,0.63893,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1267,37,m,,,3053.2186,553198,1069.1663,1074,10.5428,2.02293E+11,1.52325E+14,1.23E+17,0.56305,0.60575,0.63904,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1268,37,m,,,4265.2299,814494,1562.6885,1615,188.9175,7.77203E+11,9.06534E+14,1.12E+18,0.60485,0.64169,0.67039,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,693.1161,769,-26.7766,1.18395E+11,5.74666E+13,3.03E+16,0.49579,0.53734,0.57101,,
1269,37,m,,,4259.1366,802983,1576.404,1625,161.4066,7.86587E+11,9.27449E+14,1.16E+18,0.60907,0.64567,0.6741,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,680.4278,765,-18.6015,1.19046E+11,5.77872E+13,3.04E+16,0.50332,0.54373,0.57674,,
1270,37,m,,,3051.6623,551157,1071.0002,1073,7.0618,2.01361E+11,1.51708E+14,1.22E+17,0.56331,0.60624,0.63971,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1271,37,m,,,3101.177,543707,1073.4637,1072,-18.7194,1.98726E+11,1.49915E+14,1.21E+17,0.56396,0.60715,0.64084,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
1272,40,m,,,4708.6412,993368,1647.7089,1716,103.0337,1.07332E+12,1.33311E+15,1.76E+18,0.60575,0.64279,0.67207,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1273,40,m,,,4629.9721,984733,1650.5301,1714,103.8592,1.01122E+12,1.23443E+15,1.60E+18,0.59122,0.62908,0.65887,,Heliconiinae,Heliconius,numata,aurora,d,Ant,g,Heliconiinae,780.7901,847,-55.6352,1.80799E+11,9.86901E+13,5.84E+16,0.50589,0.54841,0.58268,,
1274,40,m,,,3491.3263,674260,1105.2525,1101,9.7193,2.58635E+11,2.0048E+14,1.67E+17,0.56253,0.60622,0.64028,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
1275,40,m,,,3463.4268,663996,1098.964,1092,8.0627,2.5238E+11,1.94613E+14,1.61E+17,0.56458,0.60829,0.64238,,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,,,,,,
