,id,sex,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,Tribe,Genus,Species,sub-species,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,sex-phenotype
1190,16,f,3576.706,690231.0,1236.3395,1274,23.0672,367462019950,328649472529284,3.13811414206121e+17,0.57272,0.61293,0.64454,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1191,16,f,4466.3872,745989.0,1332.8301,1361,110.8319,503864230288,500047718109180,5.28720230369123e+17,0.60385,0.64304,0.67416,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1192,17,f,4358.7102,917238.0,1619.0657,1671,119.2971,962355735840,1170576969586780,1.50484814584956e+18,0.61299,0.64913,0.67729,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1193,17,f,4289.7051,901961.0,1600.4081,1663,62.9183,938658717831,1136083516124060,1.45410745316936e+18,0.61343,0.6494,0.67758,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1194,17,f,3117.846,567323.0,1108.8553,1120,8.4951,218001215475,169125872238509,1.40618834816138e+17,0.55347,0.59645,0.62999,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1195,17,f,3232.4734,568035.0,1101.8175,1119,65.6609,218248576387,168814241615895,1.39825428213345e+17,0.55393,0.59637,0.62947,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1196,17,f,4304.8523,903741.0,1601.9358,1665,73.8369,940821053679,1139264076582300,1.45902643082617e+18,0.6128,0.6488,0.677,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1197,17,f,4341.9822,916388.0,1618.6171,1669,114.7247,960650019070,1168054295014220,1.50101586506576e+18,0.61346,0.64964,0.67783,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1198,17,f,3260.1892,568257.0,1102.5432,1122,-11.2471,219677992398,170331585169012,1.41431199366276e+17,0.55415,0.59647,0.62952,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1199,17,f,3145.4613,566706.0,1107.7597,1120,5.2594,217887399410,169013886070004,1.40499165064721e+17,0.55363,0.59654,0.63003,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1200,18,f,4627.2442,1015345.0,1673.2308,1744,131.075,1181162588655,1504807936499050,2.02386710101483e+18,0.61845,0.65375,0.68131,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1201,18,f,4659.629,1001642.0,1700.6337,1762,100.7998,1167676602870,1495346416978990,2.02304282618259e+18,0.61277,0.64864,0.67658,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1202,18,f,3549.1253,667713.0,1200.1045,1266,73.3004,347156299645,305600537084271,2.87220596339674e+17,0.56955,0.60872,0.63969,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1203,18,f,3420.2379,667541.0,1198.0852,1211,75.8748,306717579099,258616775586707,2.33220955010642e+17,0.55974,0.60198,0.63486,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1204,18,f,4637.2198,1003379.0,1701.8438,1762,98.0323,1171376485012,1501343759305900,2.03305293818326e+18,0.61321,0.64913,0.67712,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1205,18,f,4627.9721,1014948.0,1672.7405,1740,122.9745,1176865018114,1497497270903200,2.01173077224061e+18,0.61886,0.65427,0.68192,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1206,18,f,3485.4856,667091.0,1196.365,1210,59.1929,308566328485,260662652568025,2.3547845962283e+17,0.56208,0.6042,0.63702,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1207,18,f,3527.309,665842.0,1197.1909,1255,72.137,334887919308,291212727647384,2.70495903954779e+17,0.56509,0.60483,0.63614,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,
1208,22,f,4404.8868,899692.0,1604.5229,1658,126.3537,906049970371,1085255628260230,1.37629935186382e+18,0.60526,0.64204,0.67076,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1209,22,f,4485.965,907745.0,1616.6813,1676,132.6748,939495254339,1139505449972550,1.46368173174775e+18,0.607,0.64364,0.67235,Heliconiinae,Heliconius,numata,aurora,746.1876,823.0,-4.3039,156617065929.0,82431713870975.0,4.70636310534441e+16,0.50471,0.54615,0.5798,
1210,22,f,3421.9293,600694.0,1092.0437,1114,-11.4172,239507561718,187371063227222,1.56942181889747e+17,0.56682,0.60879,0.64178,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1211,22,f,3284.775,589378.0,1091.5561,1082,-14.2721,214055276122,162468680464620,1.32329977271488e+17,0.55698,0.60149,0.63619,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1212,22,f,4461.105,910313.0,1620.0471,1677,135.1194,941829242092,1142945212069630,1.46909629916055e+18,0.60654,0.6433,0.6721,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1213,22,f,4379.497,898270.0,1603.1087,1656,126.7837,900422935831,1076506625627600,1.36279885241964e+18,0.60459,0.64142,0.67019,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1214,22,f,3299.4613,588922.0,1091.1854,1079,-20.4452,213925466637,162360725923093,1.32225000602628e+17,0.55857,0.60319,0.63796,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1215,22,f,3475.8288,598486.0,1090.2742,1110,-5.8348,237429902777,185369682222799,1.54975237883292e+17,0.56744,0.60954,0.64266,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1216,27,f,4732.5163,1060811.0,1735.2894,1809,120.2905,1331551401447,1763094259594380,2.46627318369852e+18,0.61933,0.6548,0.68259,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1217,27,f,4813.1854,1064455.0,1735.1553,1811,116.0685,1336551675699,1770092953570250,2.47701928607578e+18,0.61874,0.65419,0.682,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1218,27,f,3595.7527,705915.0,1230.9968,1256,55.3991,362849144960,320350714661642,3.02029059444459e+17,0.57082,0.61184,0.64392,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1219,27,f,3829.4512,705550.0,1229.1106,1254,56.3503,361605269441,318923884991007,3.00435784602266e+17,0.57089,0.61201,0.64418,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1220,27,f,4800.9843,1064927.0,1734.595,1812,116.9694,1335124870749,1767187403634450,2.47164725840539e+18,0.61794,0.65338,0.68117,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1221,27,f,4746.031,1063931.0,1740.3571,1815,119.6816,1342455835415,1782606162059950,2.50103010179346e+18,0.61889,0.65439,0.68222,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1222,27,f,3838.9659,703633.0,1226.7224,1249,69.9951,355271479310,311522932089420,2.91796165871526e+17,0.56891,0.61022,0.6425,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1223,27,f,3626.3141,705130.0,1230.0642,1256,47.6246,363140182739,320783641273039,3.02611535757061e+17,0.57136,0.61234,0.64441,Ithomiinae,Melinaea,menophilus,,,,,,,,,,,
1224,28,m,4220.3843,803352.0,1598.4576,1662,101.4757,809356680406,969212895909442,1.22921534740945e+18,0.60393,0.64053,0.66919,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1225,28,m,4211.3548,824118.0,1592.4379,1667,89.8499,837850069319,1006219162407830,1.28009555087761e+18,0.60486,0.64116,0.6697,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1226,28,m,3138.3313,544882.0,1073.5469,1120,-3.7821,214317875251,166035499525849,1.37771203327486e+17,0.55996,0.60083,0.63313,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1227,28,m,3063.2014,555154.0,1087.4383,1104,13.8603,207176203641,158315819587143,1.29729449067154e+17,0.55334,0.59621,0.62978,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1228,28,m,4240.0411,826020.0,1595.07,1668,91.4964,840818586258,1010882847299820,1.28764427977748e+18,0.60487,0.64127,0.66989,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1229,28,m,4291.3376,802850.0,1599.6583,1663,98.8453,810065406252,970729635725500,1.23198031234123e+18,0.60402,0.64061,0.66927,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1230,28,m,3107.6034,554219.0,1087.5172,1104,10.3445,206636971397,157847302909975,1.29293999466927e+17,0.55309,0.59596,0.62951,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1231,28,m,3185.1597,543636.0,1072.4752,1122,42.2728,215594986118,167432775781528,1.3924816247457e+17,0.56127,0.60189,0.63406,Ithomiinae,Melinaea,menophilus,ssp.n.,,,,,,,,,,
1232,29,m,3773.3822,677501.0,1391.4107,1463,95.7381,532573996594,562420572311126,6.29766933232386e+17,0.60603,0.6424,0.67116,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1233,29,m,3795.0807,695271.0,1414.3564,1473,101.3644,556649266033,594064141192045,6.72081321141969e+17,0.60745,0.6442,0.67315,Heliconiinae,Heliconius,numata,arcuella,644.8523,702.0,-19.8481,89561546734.0,40679114775500.0,1.99990358304845e+16,0.51127,0.55301,0.58665,
1234,29,m,3048.3902,464962.0,954.667,990,30.5883,157245454489,111237769372961,8.40461022927972e+16,0.58742,0.62706,0.65863,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1235,29,m,2832.7089,439177.0,950.7805,947,61.1745,129351813422,87058382041252,6.26367209750049e+16,0.57308,0.61571,0.64893,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1236,29,m,3784.7548,698473.0,1419.0846,1479,98.4822,560727757220,599645716519246,6.79940349132477e+17,0.60581,0.64261,0.6716,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1237,29,m,3782.7131,679088.0,1394.9687,1467,80.1036,536038003741,567383790821947,6.36866609590312e+17,0.60563,0.64203,0.67081,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1238,29,m,2778.0571,439978.0,951.173,947,38.2833,129080887110,86794605201328,6.24041236784699e+16,0.57196,0.61471,0.64803,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1239,29,m,3094.574,464268.0,955.3558,989,-7.7641,156806918302,110922284362390,8.3816963870369e+16,0.58763,0.62741,0.65909,Heliconiinae,Heliconius,numata,arcuella,,,,,,,,,,
1240,32,m,4527.9965,1055430.0,1705.0398,1764,65.7876,1179837158135,1496016593374580,2.01230885825254e+18,0.59937,0.6368,0.66614,Heliconiinae,Heliconius,numata,tarapotensis,811.8598,873.0,-19.1656,214019154754.0,122186601655814.0,7.55331029708513e+16,0.51582,0.55828,0.59247,
1241,32,m,4584.9427,1060308.0,1710.6104,1768,97.2935,1187551906297,1509085020465120,2.03514973280938e+18,0.59859,0.63623,0.66575,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1242,32,m,3546.9486,737802.0,1171.0237,1180,53.9479,326225706647,269824106272315,2.38765971167054e+17,0.56352,0.60604,0.63918,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1243,32,m,3833.1395,711001.0,1163.1989,1144,47.6982,294575756791,238656637357039,2.07472829424722e+17,0.56265,0.60749,0.64246,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1244,32,m,4559.5113,1072462.0,1716.0915,1773,98.3344,1208585782205,1540866121190040,2.08512038110786e+18,0.59874,0.63643,0.66601,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1245,32,m,4519.5285,1050431.0,1704.8227,1762,58.9015,1161800611053,1467799668895250,1.96790184249014e+18,0.59687,0.63449,0.66398,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1246,32,m,3857.767,711169.0,1164.9665,1145,-16.3229,296462454192,240816353334696,2.09894957891385e+17,0.56389,0.60874,0.64373,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1247,32,m,3541.3923,738747.0,1169.5918,1178,-9.2843,325797388910,269191314765364,2.38003869640142e+17,0.56374,0.60633,0.63955,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1248,33,f,4641.3864,998023.0,1718.0111,1754,159.7935,1189027669968,1540612167233680,2.10998792887005e+18,0.62229,0.6589,0.68747,Ithomiinae,Melinaea,marsaeus,phasiana,779.8679,862.0,26.3681,184696228990.0,101137970733478.0,6.01695623780612e+16,0.49906,0.54086,0.57485,
1249,33,f,4566.5579,998531.0,1720.6243,1777,169.0746,1217970626739,1592966535359250,2.20177583495051e+18,0.62151,0.65755,0.68575,Ithomiinae,Melinaea,marsaeus,phasiana,779.5907,862.0,10.2976,182519694875.0,99660056429129.0,5.91959923097963e+16,0.49598,0.53812,0.57243,
1250,33,f,3624.0369,684640.0,1231.6136,1249,23.0831,343509114096,301995226977778,2.84577853412212e+17,0.56712,0.60947,0.64287,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1251,33,f,3384.2379,695076.0,1232.8747,1245,2.7911,335068445729,290437885516987,2.6969602028014e+17,0.55768,0.60049,0.63393,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1252,33,f,4556.3325,997231.0,1717.533,1778,167.0838,1215579584046,1588690813534640,2.19425243457045e+18,0.62096,0.65688,0.685,Ithomiinae,Melinaea,marsaeus,phasiana,779.6977,862.0,26.3403,182268177721.0,99507023684707.0,5.90899805352139e+16,0.49596,0.53808,0.57236,
1253,33,f,4665.2859,998538.0,1719.7696,1755,161.3087,1190994489122,1544275242221340,2.11656255416972e+18,0.62229,0.65894,0.68753,Ithomiinae,Melinaea,marsaeus,phasiana,779.2211,862.0,27.4503,184677723351.0,101055766142249.0,6.00657396405326e+16,0.4989,0.54062,0.57452,
1254,33,f,3375.51,695017.0,1231.7816,1243,-4.9502,334786650966,290032211957850,2.69160380944122e+17,0.55836,0.60119,0.63465,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1255,33,f,3622.3212,683960.0,1231.2695,1248,32.6886,341736221043,299992485810977,2.82289344130561e+17,0.56639,0.60881,0.64225,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1256,34,f,4335.0949,927288.0,1633.5827,1677,160.6035,997944800634,1227810730600740,1.59515989148239e+18,0.6186,0.6548,0.68291,Ithomiinae,Melinaea,marsaeus,phasiana,764.3368,842.0,22.4861,165902848135.0,89146576248341.0,5.20051849677071e+16,0.50235,0.54407,0.57796,
1257,34,f,4314.9112,930353.0,1631.3451,1656,155.139,987519563183,1208126762826080,1.5604654717174e+18,0.62214,0.65881,0.68721,Ithomiinae,Melinaea,marsaeus,phasiana,767.1708,838.0,25.9734,167067981403.0,89900737978945.0,5.24534645570109e+16,0.50568,0.5476,0.58148,
1258,34,f,3323.4512,666279.0,1189.6288,1202,81.349,313854116356,266092599375056,2.40975159102592e+17,0.57099,0.61266,0.64517,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1259,34,f,3702.571,658121.0,1196.6087,1196,54.4454,306592798671,259878446833659,2.35605377604059e+17,0.57069,0.61342,0.64675,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1260,34,f,4323.0289,932155.0,1632.4911,1657,154.6262,990436994931,1212374201249100,1.56687573396696e+18,0.62208,0.65876,0.68717,Ithomiinae,Melinaea,marsaeus,phasiana,768.2807,841.0,23.1145,168117669832.0,90645149063780.0,5.29969245755653e+16,0.50497,0.54679,0.58062,
1261,34,f,4345.5802,928893.0,1634.1788,1678,159.7158,999619054778,1230206901848050,1.59898152118123e+18,0.61822,0.65445,0.68262,Ithomiinae,Melinaea,marsaeus,phasiana,764.5471,842.0,23.6878,166061909674.0,89210514969206.0,5.20260607013259e+16,0.50216,0.54388,0.57777,
1262,34,f,4145.2371,653518.0,1196.9564,1194,59.9526,303288092118,256773233521806,2.32490275137596e+17,0.57055,0.61342,0.64682,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1263,34,f,3349.912,665451.0,1188.57,1200,76.3878,311731071327,263761903352479,2.38427194065874e+17,0.57036,0.61214,0.64473,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1264,37,m,4289.5975,796860.0,1575.3194,1626,160.7889,787110556060,930407333489490,1.16232805848284e+18,0.61123,0.6476,0.67587,Ithomiinae,Melinaea,marsaeus,phasiana,677.1853,763.0,-12.4232,117272873053.0,56708136173953.0,2.97519122198421e+16,0.50279,0.54312,0.57611,
1265,37,m,4308.1244,810482.0,1561.3014,1613,166.3867,778442116892,909648982267922,1.1246738223195e+18,0.60759,0.64428,0.67288,Ithomiinae,Melinaea,marsaeus,phasiana,691.121,767.0,-23.3301,117418885567.0,56861929245215.0,2.98911599282938e+16,0.49625,0.53773,0.57135,
1266,37,m,3050.775,544053.0,1071.4809,1073,43.3654,198042935936,149094820944328,1.20188075546678e+17,0.56229,0.60535,0.63893,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1267,37,m,3053.2186,553198.0,1069.1663,1074,10.5428,202292697661,152325331189585,1.22743747939583e+17,0.56305,0.60575,0.63904,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1268,37,m,4265.2299,814494.0,1562.6885,1615,188.9175,777203020156,906534431365650,1.11916758660232e+18,0.60485,0.64169,0.67039,Ithomiinae,Melinaea,marsaeus,phasiana,693.1161,769.0,-26.7766,118395085568.0,57466609462964.0,3.02816979231307e+16,0.49579,0.53734,0.57101,
1269,37,m,4259.1366,802983.0,1576.404,1625,161.4066,786587430330,927449090669424,1.15613877263678e+18,0.60907,0.64567,0.6741,Ithomiinae,Melinaea,marsaeus,phasiana,680.4278,765.0,-18.6015,119046159501.0,57787209496495.0,3.04277000508942e+16,0.50332,0.54373,0.57674,
1270,37,m,3051.6623,551157.0,1071.0002,1073,7.0618,201361468867,151708028246869,1.22353183051851e+17,0.56331,0.60624,0.63971,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1271,37,m,3101.177,543707.0,1073.4637,1072,-18.7194,198726099773,149915360861309,1.21101149122678e+17,0.56396,0.60715,0.64084,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,
1272,40,m,4708.6412,993368.0,1647.7089,1716,103.0337,1073319951168,1333108884136440,1.75730233777185e+18,0.60575,0.64279,0.67207,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1273,40,m,4629.9721,984733.0,1650.5301,1714,103.8592,1011216354550,1234429333035530,1.60159671761728e+18,0.59122,0.62908,0.65887,Heliconiinae,Heliconius,numata,aurora,780.7901,847.0,-55.6352,180799302518.0,98690067647928.0,5.84223475503652e+16,0.50589,0.54841,0.58268,
1274,40,m,3491.3263,674260.0,1105.2525,1101,9.7193,258635145029,200479589285471,1.66521259204813e+17,0.56253,0.60622,0.64028,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1275,40,m,3463.4268,663996.0,1098.964,1092,8.0627,252379644587,194613474095973,1.60778896322328e+17,0.56458,0.60829,0.64238,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1276,40,m,4538.568,990545.0,1656.2829,1722,81.519,1026156526616,1257981894097260,1.63916168414213e+18,0.59107,0.62888,0.65865,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1277,40,m,4629.4797,992521.0,1646.8768,1716,103.9255,1060935538119,1312473437299900,1.72358368760463e+18,0.6025,0.63964,0.66897,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1278,40,m,3520.3385,666391.0,1099.3221,1096,-21.4578,254437190443,196541916805349,1.62676978379936e+17,0.56379,0.60734,0.64134,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1279,40,m,3565.6105,673036.0,1104.9905,1102,4.6238,257492246913,199410927972831,1.654931857455e+17,0.56128,0.60495,0.639,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1280,44,m,4340.4604,890410.0,1588.2872,1636,96.0501,845903059863,993157840222937,1.23841888026868e+18,0.59577,0.63391,0.6638,Heliconiinae,Heliconius,numata,aurora,730.348,786.0,-51.3568,146508293430.0,75193256935624.0,4.17199699839619e+16,0.51608,0.55818,0.59192,
1281,44,m,4428.4015,915893.0,1605.1225,1657,85.1062,889518065606,1055377369898840,1.329536333916e+18,0.59475,0.6327,0.66243,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1282,44,m,3398.9659,634997.0,1058.1267,1070,-14.2591,227075291837,169577055609609,1.35846332705803e+17,0.55888,0.60184,0.6356,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1283,44,m,3368.3557,635515.0,1046.5056,1049,-25.6282,225829525806,167725203814646,1.33605422959741e+17,0.56827,0.61148,0.6455,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1284,44,m,4410.9873,921585.0,1613.3274,1663,85.2994,902896269738,1076017405521420,1.36147726044303e+18,0.59519,0.63319,0.66294,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1285,44,m,4306.7447,889552.0,1588.3561,1630,97.8788,842282319435,987835800540721,1.23060028745441e+18,0.59697,0.63531,0.66535,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1286,44,m,3483.1669,636404.0,1045.9364,1051,-29.9195,224230980057,166069485426331,1.31948205264027e+17,0.56478,0.60802,0.64204,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1287,44,m,3377.1253,634357.0,1059.1355,1067,-16.1369,226834039994,169461378476610,1.35804270637327e+17,0.56043,0.6036,0.6375,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1288,45,f,4639.2442,972304.0,1653.4654,1726,109.1852,1105959693060,1397085193137210,1.86724381883879e+18,0.61791,0.65378,0.68204,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1289,45,f,4592.4158,980280.0,1655.8093,1719,98.0025,1075840794700,1342231431613530,1.77341990846109e+18,0.60943,0.64598,0.67467,Heliconiinae,Heliconius,numata,aurora,782.5075,856.0,5.0124,186454206112.0,102838668032384.0,6.14078338865391e+16,0.50949,0.55097,0.58445,
1290,45,f,3694.2035,574156.0,1190.8639,1152,151.2605,254629755380,210854150074550,1.85636105834324e+17,0.57808,0.62163,0.65457,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1291,45,f,3658.8065,646745.0,1145.3402,1165,5.5213,285414793658,233902073094096,2.04703596950441e+17,0.57022,0.61156,0.64383,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1292,45,f,4589.4553,981863.0,1658.8193,1719,99.363,1077268008591,1344527208269950,1.7771450714977e+18,0.60934,0.646,0.67475,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1293,45,f,4671.1955,970055.0,1651.9158,1727,77.8211,1097883695583,1383971422566510,1.84594089136125e+18,0.61601,0.65186,0.68008,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1294,45,f,3682.706,645971.0,1145.059,1167,-4.8992,285365849439,233919728263427,2.0476441091534e+17,0.56954,0.61077,0.64297,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1295,45,f,3712.4461,571800.0,1188.3412,1151,148.3785,251921576590,208021408839374,1.82641818394378e+17,0.57668,0.62022,0.65315,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1296,46,f,4722.1071,1075611.0,1722.0844,1775,174.0356,1286246824910,1672499786496970,2.30126286096559e+18,0.61608,0.65269,0.68136,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1297,46,f,4665.965,1066860.0,1690.8897,1750,102.1975,1204961094875,1528155607892230,2.05271870195548e+18,0.60729,0.64414,0.673,Heliconiinae,Heliconius,numata,aurora,832.1322,903.0,-5.8883,227896781362.0,133380261665588.0,8.45001432513153e+16,0.51183,0.55374,0.58749,
1298,46,f,3637.8359,651481.0,1183.7923,1165,144.2714,290522437538,241371597254356,2.13935860213151e+17,0.57321,0.6165,0.64978,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1299,46,f,3781.4339,704976.0,1190.2564,1255,-19.8359,372098306086,328872725042950,3.10494277292188e+17,0.57889,0.61798,0.64912,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1300,46,f,4680.6685,1067532.0,1690.1616,1752,103.6809,1202395026511,1523192746135040,2.043857377113e+18,0.60576,0.64258,0.6714,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1301,46,f,4693.9234,1071202.0,1717.4309,1772,176.32,1270578004001,1646091945892050,2.25686403075694e+18,0.61461,0.65122,0.6799,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1302,46,f,3833.8187,704604.0,1189.5547,1257,-30.5638,372555737011,329404869398153,3.11097215364219e+17,0.57848,0.61744,0.64849,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1303,46,f,3677.4928,649003.0,1181.5576,1162,146.104,287864030916,238564513190212,2.10909510949192e+17,0.57314,0.61647,0.64976,Heliconiinae,Heliconius,numata,aurora,,,,,,,,,,
1304,50,f,4875.1681,1148958.0,1799.5208,1880,87.9374,1466566879040,1979817765940880,2.83500884202259e+18,0.60095,0.6377,0.66666,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1305,50,f,4853.7539,1144302.0,1795.5216,1898,98.8732,1509977352302,2061691834773220,2.98326047306898e+18,0.60523,0.64111,0.66949,Heliconiinae,Heliconius,numata,tarapotensis,842.3454,937.0,-16.9324,250456606000.0,148719195694128.0,9.58552158581932e+16,0.49929,0.54059,0.57416,
1306,50,f,3704.1202,746471.0,1230.0901,1208,-8.5399,351546876151,302601498824265,2.79257978634591e+17,0.56809,0.61266,0.64741,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1307,50,f,3728.9903,763713.0,1238.9103,1215,-3.4142,360606636391,311457477496247,2.88477082610877e+17,0.56556,0.61035,0.64524,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1308,50,f,4916.7661,1154408.0,1800.635,1901,85.7893,1529794873558,2093632421314630,3.03665253684654e+18,0.60556,0.6415,0.66993,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1309,50,f,4868.9082,1139701.0,1796.1886,1876,78.7571,1435610095301,1927744266339140,2.74628260083434e+18,0.59826,0.63512,0.66413,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1310,50,f,3805.9019,764948.0,1241.7563,1215,-24.9869,364857378296,316428743181042,2.94265984342474e+17,0.56842,0.61325,0.64819,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1311,50,f,3756.8481,743274.0,1225.3758,1204,-30.7623,350582846037,301642072023095,2.78263884168716e+17,0.57042,0.61492,0.64968,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1312,53,m,4298.9457,924302.0,1602.2846,1662,75.0295,915719446563,1092882663405240,1.38379226812248e+18,0.59888,0.63624,0.66555,Heliconiinae,Heliconius,numata,tarapotensis,,,,,,,,,,
1313,53,m,4348.769,927818.0,1596.9774,1657,118.6357,917207803011,1092422018251930,1.38006007908234e+18,0.60004,0.63726,0.66648,Heliconiinae,Heliconius,numata,tarapotensis,762.3804,824.0,-30.2633,164952351455.0,88277347348543.0,5.11719241578588e+16,0.51171,0.55403,0.58812,
